sample_ID,Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales,Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,Bacteria;Desulfobacterota;Desulfuromonadia;Geoalkalibacteraceae,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Elusimicrobiota;Lineage IIa;Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12,Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales,Bacteria;Firmicutes;Bacilli;Bacillales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Izemoplasmatales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Bacilli;RF39,Bacteria;Firmicutes;Bacilli;Staphylococcales,Bacteria;Firmicutes;Bacilli;Thermicanales,Bacteria;Firmicutes;Clostridia;Caldicoprobacterales,Bacteria;Firmicutes;Clostridia;Christensenellales,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales,Bacteria;Firmicutes;Clostridia;Monoglobales,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Firmicutes;Clostridia;uncultured,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,Bacteria;Spirochaetota;Brachyspirae;Brachyspirales,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,label
H26944,0,0,0,0,1,4,1,0,1,0,2,0,0,37,0,0,3348,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,10,0,9,2150,6,0,0,384,157,0,6,0,0,3318,116,2010,3,16,0,0,1,0,0,525,29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,21,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
H26945,0,0,5,0,1,4,2,0,0,0,0,0,0,137,0,0,9483,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,133,0,194,0,7,0,0,40,843,2,106,1,0,2431,157,2946,8,22,0,0,0,0,0,278,1279,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,336,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1
H26947,0,0,0,0,0,2,0,0,2,0,0,0,0,34,0,0,8834,0,0,0,0,0,9,0,0,0,13,0,0,0,0,0,5,0,53,0,6,0,0,348,0,0,7,1,0,2175,14,3333,0,16,0,0,0,0,0,2,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0,0,0,9,0,0,0,0,352,3,0,0,0,0,0,0,0,0,0
H26949,0,0,0,0,1,0,0,0,4,0,0,0,0,205,0,0,8175,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,164,0,348,0,2,0,0,264,1213,1,233,0,0,1738,41,2804,4,4,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,1,0,0,0,0,254,1,0,0,0,0,0,0,0,0,0
H26950,0,0,0,0,2,0,0,0,0,0,0,0,0,102,0,0,4215,0,7,0,0,0,0,0,0,0,59,0,0,0,0,0,211,4,13,42,0,0,0,589,1168,37,0,0,0,810,4,7082,10,108,23,1,0,0,0,257,33,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,69,0,0,0,43,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
H26951,0,0,0,0,0,0,1,0,0,0,0,0,0,455,0,0,2553,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,258,0,284,0,1,0,0,34,2,0,1,0,0,2252,19,1120,0,12,0,0,0,0,0,350,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
H26953,0,0,0,0,14,4,19,0,2,0,0,0,2,458,0,0,8476,0,0,0,0,0,0,0,0,0,7,0,0,0,0,48,349,3,169,1,0,0,0,309,0,1,39,0,0,1383,11,1795,5,33,0,0,0,0,0,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,8728,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0
H26955,0,0,0,0,0,1,0,0,1,0,0,0,0,140,0,0,8051,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,467,12,288,63,0,0,0,254,132,20,25,0,0,2983,16,4478,22,73,0,0,1,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,1174,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
H26956,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,7772,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,41,1,61,1,0,0,0,125,67,0,26,0,0,1497,46,1811,0,45,0,0,0,0,0,0,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,8,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0
H26958,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,9737,0,0,0,0,0,0,0,25,0,5,0,0,0,0,77,34,5,8,0,0,0,0,2,99,1,2,5,0,2431,34,2816,0,48,0,0,0,0,0,0,1095,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1
H27050,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,16919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,5,231,0,0,0,432,2,6,29,0,0,1566,0,4480,0,5,0,0,0,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,825,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4
H27053,0,0,0,0,1,1,1,0,0,0,0,0,0,165,0,0,6193,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1152,0,93,0,1,0,0,148,803,1,9,0,0,2602,1,3039,4,19,0,0,0,0,0,21,943,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,260,0,0,0,1,0,0,0,0,32,0,0,0,1893,0,0,0,0,0,1
H27054,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,6498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,25,33,904,0,0,0,781,759,6,3,0,1,1359,32,2566,2,20,1,0,0,0,0,327,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,1,5,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0
H27071,0,0,0,0,5,0,0,0,0,0,0,0,0,360,0,0,12242,0,22,0,0,0,0,0,73,0,1,0,0,0,0,0,729,0,818,0,5,0,0,76,2,0,0,0,0,8603,95,6425,12,150,0,0,0,0,0,0,4895,0,0,7,0,0,0,48,0,0,0,0,0,0,0,0,826,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27072,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,4050,0,5,0,0,0,0,0,0,9,61,0,0,0,0,0,50,1,3647,0,0,0,0,4,1,0,48,2,0,5860,131,4503,0,10,0,0,0,0,0,84,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27073,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,17222,0,100,0,0,0,0,0,13,0,5,0,0,0,0,0,51,0,0,0,0,0,0,42,338,0,8,4,0,5150,118,3821,0,26,0,0,0,0,0,760,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,562,0,0,0,2544,0,0,0,0,176,0,0,0,0,0,0,0,0,0,4
H27074,0,0,0,0,17,1,0,0,2,0,0,0,0,224,0,0,10512,0,1,0,0,0,3,0,0,0,97,0,0,0,0,0,888,0,86,5,0,0,0,274,210,0,0,0,0,2894,32,5283,0,11,0,0,0,0,0,15,1188,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,305,0,0,0,82,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0
H27075,0,0,0,0,0,0,1,0,0,0,0,0,0,72,0,0,9862,0,5,0,0,0,0,0,204,0,104,0,0,0,0,0,309,4,10,473,1,0,0,222,1036,11,5,0,0,2598,26,3038,11,42,0,1,2,0,0,1083,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H27076,0,0,0,0,6,28,0,0,4,0,4,0,0,265,0,0,7158,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,973,0,130,0,0,0,0,83,0,0,0,0,0,8636,297,2781,0,89,0,0,0,0,0,169,7203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
H27077,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,14793,0,0,0,0,0,0,0,103,0,178,0,0,0,0,0,803,0,32,0,1,0,0,45,167,1,3,0,0,3411,213,4439,0,47,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,0,0,0,1925,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
H27078,0,0,0,0,6,2,0,0,0,0,0,0,0,144,0,0,9216,0,1,0,0,0,0,0,29,0,172,0,0,0,0,2,450,1,149,0,0,0,0,64,0,2,4,9,0,1827,196,4600,16,94,5,0,1,0,0,0,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,126,0,0,0,7581,0,0,0,0,5,179,0,3,0,0,0,0,0,0,0
H27079,0,0,0,0,1,0,0,0,4,0,0,0,0,100,0,0,4396,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,349,0,262,0,0,0,0,132,3748,3,160,0,3,8010,331,10776,53,128,0,0,5,0,0,1,294,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,179,0,0,0,26,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1
H27081,0,0,0,0,1,1,0,0,0,0,0,0,0,71,0,0,13495,0,1,0,0,0,0,0,251,0,164,0,0,0,0,0,166,0,39,0,0,0,0,87,49,0,1,0,0,967,4,1959,4,36,0,2,0,0,0,1551,11,0,7,0,0,0,0,1,0,0,0,2,1,3,0,0,1544,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H27083,0,0,0,0,0,0,0,0,2,0,0,0,0,120,0,0,11539,0,0,0,0,0,0,0,97,0,21,0,0,0,0,0,121,0,76,293,0,0,0,253,1835,5,205,0,0,3339,112,6315,4,98,0,1,0,0,0,222,1533,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,93,0,0,0,342,0,0,0,0,263,3,0,0,0,0,0,0,0,0,0
H27084,0,0,0,0,23,7,0,0,0,0,0,0,0,2487,0,0,2289,0,0,0,0,0,0,0,2,0,931,0,0,0,0,0,424,0,658,1,2,0,0,14,1,0,146,0,0,6303,235,1896,0,34,0,0,0,0,0,186,4545,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,5399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
H27085,0,0,0,0,4,3,0,0,5,0,0,0,0,117,0,0,9988,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,237,0,59,296,0,0,0,1033,269,7,206,0,0,2158,66,3059,4,66,0,0,1,0,0,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2324,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0
H27086,0,0,0,0,0,2,0,0,0,0,0,0,0,29,0,0,8401,0,0,0,0,0,0,0,1087,0,11,0,0,0,0,0,447,0,17,0,0,0,0,219,2,62,4,0,0,2814,74,6129,26,78,0,17,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,741,0,0,0,0,88,0,0,0,0,0,0,0,0,8,1
H27087,0,0,0,0,1,1,4,0,0,0,0,0,0,141,0,0,10525,0,2,0,0,0,0,0,0,0,36,0,0,0,0,0,526,1,33,91,0,0,0,618,0,7,0,0,0,1635,42,3748,0,25,0,0,0,0,0,0,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2012,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
H27090,0,0,0,0,6,0,0,0,0,0,1,0,0,438,0,0,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067,14,462,195,0,0,0,554,616,11,8,2,1,2776,66,4967,64,95,0,7,0,0,0,1,4753,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,38,0,0,0,298,0,0,0,0,8,0,0,2,0,0,0,0,0,0,1
H27091,0,0,0,0,8,2,0,0,0,0,0,0,0,227,0,0,7382,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,47,21,151,5194,3,0,0,984,1593,3,1657,0,0,1819,186,6865,4,22,1,4,2,0,0,405,102,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,28,0,0,0,129,0,0,0,0,171,0,0,0,0,0,0,0,0,0,3
H27093,0,0,0,2,8,3,0,0,34,0,0,0,0,98,0,0,2854,0,7,0,0,0,0,0,4,0,27,0,0,0,0,0,122,12,1322,1892,17,0,5,4805,1978,20,1220,0,0,2570,511,8526,8,22,0,0,0,0,0,0,5131,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,102,0,0,0,155,0,0,0,0,3969,0,0,0,0,0,0,0,0,0,0
H27094,0,0,0,0,0,0,0,0,1,0,0,0,0,1042,0,0,7990,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,531,0,1039,0,0,0,0,0,3,0,0,0,0,4626,0,938,0,34,0,0,0,0,0,0,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H27096,0,0,0,0,57,23,0,0,42,0,6,0,0,520,0,0,6258,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,931,0,2151,0,0,0,0,12,7,0,12,0,0,8434,197,3523,0,12,0,0,0,0,0,0,5354,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,189,0,0,0,76,0,0,0,0,336,4,0,0,0,0,0,0,0,0,2
H27097,0,0,0,0,1,3,0,0,0,0,3,0,0,229,0,0,15728,0,21,0,0,0,0,0,0,0,33,0,0,0,0,0,60,0,113,0,0,0,0,94,48,191,0,0,1,2598,20,2642,26,35,0,0,1,0,0,0,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H27098,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,11306,0,0,0,0,0,2,0,0,0,95,0,0,0,0,0,569,0,21,194,0,0,0,147,359,8,0,0,0,4284,229,3094,8,70,0,0,0,0,0,134,14,0,0,0,0,0,0,0,0,0,0,0,38,0,2,0,325,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H27099,0,0,0,0,0,1,0,0,0,0,0,0,0,92,0,0,19835,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,47,0,167,1,0,0,0,5,0,0,0,0,0,2512,0,1474,0,16,0,0,0,0,0,0,7321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,1
H27102,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,7150,0,137,0,0,0,0,0,18,0,186,0,0,0,0,6,684,37,30,12,0,0,0,2887,1887,87,2,1,28,1498,12,2501,56,43,0,21,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,85,0,0,0,2575,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0
H27103,0,0,0,0,1,0,0,0,4,0,16,0,0,17,0,0,10279,4,1,0,0,0,4,0,0,0,581,0,0,0,0,0,78,0,45,0,0,0,0,424,0,0,148,0,0,4591,42,7476,0,6,0,0,0,0,0,11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,742,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0
H27104,0,0,0,0,1,1,0,0,1,0,0,0,0,11,0,0,7674,0,2,0,0,0,1,0,0,0,6,0,0,0,0,0,941,13,31,1242,0,0,0,122,1933,6,3,0,0,2214,65,2605,2,35,4,0,2,0,0,0,2556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,185,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
H27105,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8642,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,97,0,24,1,0,0,0,139,70,0,0,1,0,2361,42,2215,0,53,0,0,0,0,0,2745,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,0,0,0,85,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0
H27106,0,0,0,0,2,0,0,0,0,0,0,0,0,82,0,0,9906,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,153,0,22,0,0,0,0,18,1,0,0,0,0,2727,161,1840,0,19,0,0,0,0,0,2187,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,304,0,0,0,6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H27107,0,0,0,0,3,5,5,0,1,0,0,0,0,124,0,0,15267,0,12,0,0,0,23,0,0,0,434,0,0,0,0,0,305,0,44,111,2,0,0,577,211,9,5,0,0,4625,21,7605,27,156,0,1,0,0,0,160,2965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H27108,0,0,0,0,4,1,0,0,0,0,0,0,0,16,0,0,6379,0,1,0,0,0,0,0,39,0,5,0,0,0,0,0,65,0,22,98,4,0,0,90,1792,6,94,0,0,4760,218,5153,6,22,0,0,0,0,0,0,3351,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,605,0,0,0,1,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0
H27109,0,0,0,0,0,1,0,0,0,0,0,0,0,138,0,0,9174,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,383,0,15,11,2,0,0,181,0,7,12,4,0,3875,107,7052,31,38,3,0,0,0,0,1436,1328,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,0,0,0,2076,0,0,0,0,24,0,0,0,0,0,0,0,0,5,0
H27111,0,0,0,0,13,2,1,0,0,0,0,0,2,94,0,0,7838,0,0,0,0,0,0,0,0,0,179,0,0,0,0,18,2296,0,309,0,1,0,0,502,0,0,1,5,0,3418,79,3886,22,57,0,0,0,0,0,0,5811,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,151,0,0,0,19329,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
H27112,0,0,0,0,7,0,0,0,0,0,0,0,0,428,0,0,6580,0,4,0,0,0,0,0,5,0,17,0,0,0,0,0,841,0,371,0,1,0,0,102,195,3,0,3,0,5724,66,2201,0,60,0,0,0,0,0,0,4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,145,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
H27113,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7731,0,2,0,0,0,0,0,0,0,77,0,0,0,0,3,82,0,375,685,0,0,0,432,376,2,8,0,0,2016,147,3466,4,29,0,4,0,0,0,437,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,24,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
H27114,0,0,0,0,3,3,0,0,0,0,0,0,0,47,0,0,18075,0,0,0,0,0,11,0,0,0,42,0,0,0,0,0,226,0,20,0,0,0,0,64,0,0,8,0,0,4215,97,4240,0,45,0,0,0,0,0,246,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,0,0,0,505,0,0,0,0,107,0,0,0,0,0,1,0,0,0,0
H27116,0,0,0,0,5,0,0,0,0,0,0,0,0,57,0,0,11565,0,2,0,0,0,0,0,0,0,280,0,0,0,0,0,304,0,73,0,0,0,0,1,8,0,5,0,0,2342,10,2047,0,45,0,0,0,0,0,0,7437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,0,4,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27117,0,0,0,0,0,5,0,0,3,0,0,0,0,625,0,0,4118,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,302,0,219,40,0,0,0,462,1815,5,56,15,0,5839,199,9517,51,143,0,0,1,0,0,146,221,0,4,0,0,0,0,0,0,0,0,0,0,0,134,0,17,0,0,0,251,0,0,0,1,816,0,0,0,0,0,0,0,0,0,0
H27118,0,0,0,0,1,1,0,0,1,0,0,0,0,113,0,0,12454,0,0,0,0,0,0,0,40,0,13,0,0,0,0,1,115,0,50,0,0,0,0,67,92,20,3,0,5,2382,62,2340,8,25,0,0,2,0,0,0,5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
H27120,0,0,0,0,2,4,0,0,0,0,0,0,0,254,0,0,8692,0,1,0,0,0,0,0,0,0,80,0,0,0,0,0,254,0,33,0,0,0,0,0,3,0,10,4,0,4686,470,5395,0,25,0,0,0,0,0,0,4234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,483,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
H27121,0,0,0,0,0,0,1,0,0,0,0,0,0,108,0,0,10316,0,0,0,0,0,59,0,0,0,287,0,0,0,0,0,982,0,294,0,0,0,0,23,1,9,45,0,0,2758,53,2418,9,26,0,0,0,0,0,52,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,0,0,0,688,0,0,0,0,28,0,0,0,0,0,1,0,0,0,1
H27122,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,10113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,24,0,0,0,0,678,1,0,121,0,0,2457,18,3082,1,22,0,0,0,0,0,306,1938,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,295,0,0,0,29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
H27123,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,0,12587,0,0,0,0,0,0,0,0,0,25,0,0,0,0,15,190,94,49,2037,0,0,0,321,388,69,1,0,0,3386,75,2954,29,77,0,0,0,0,0,0,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,1349,0,0,0,0,1678,0,0,0,0,0,0,0,0,0,0
H27124,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12075,0,0,0,0,0,0,0,7,0,86,0,0,0,0,0,170,0,88,3,1,0,0,36,46,1,11,0,0,2686,25,3263,0,19,0,0,0,0,0,641,149,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,217,0,0,0,1232,0,0,0,0,10,15,0,0,0,0,0,0,0,0,1
H27125,0,0,0,0,5,4,0,0,0,0,0,0,0,390,0,0,7904,0,0,0,0,0,4,0,3,0,227,0,0,0,0,0,587,13,42,1055,0,0,0,3724,1590,419,11,5,8,1393,95,6266,52,84,1,52,0,0,4,75,594,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
